PRICE,BEDS,BATH,PROPERTYSQ,LATITUDE,LONGITUDE,LOG-PRICE,LOG-PROPER,SUBLOCALIT,TYPE,BOROUGH,TYPE-GROUP,RESIDUALS,Y-HAT,geometry,RESIDUALS_SAR
9000000,3,2.373860857968437,2184.207862,40.6207751,-74.0273954,16.012735135300492,7.689008507244378,Kings County,House for sale,BROOKLYN,HOUSE,1.875523659112954,14.137211476187538,"POLYGON ((-74.02736536366884 40.62333532353994, -74.02407743510926 40.62169988009806, -74.02364668482728 40.62097657673615, -74.02353473490905 40.62033505723357, -74.02480218052011 40.61944441653128, -74.02863669653362 40.61874005275911, -74.02917985986778 40.62123832439539, -74.02736536366884 40.62333532353994))",2.4077705172354835
1750000,4,3.0,3225.0,40.633166,-74.0303565,14.375126345899696,8.078688229229872,Kings County,House for sale,BROOKLYN,HOUSE,-0.076562698038817,14.451689043938513,"POLYGON ((-74.03150205146066 40.63313437327893, -74.03020289462964 40.633545769344735, -74.02921321741137 40.63306151371634, -74.03115810390854 40.632469081478995, -74.03150205146066 40.63313437327893))",0.7645916296181494
460000,1,1.0,950.0,40.6323374,-74.0301041,13.038981768465275,6.856461984594588,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,0.012844290308053,13.026137478157223,"POLYGON ((-74.03115810390854 40.632469081478995, -74.02921321741137 40.63306151371634, -74.02885250200367 40.633036861252315, -74.02843173802866 40.631384752022754, -74.03104879654396 40.630559315203854, -74.03115810390854 40.632469081478995))",-0.07135933937646852
1299000,10,6.0,4500.0,40.6378136,-74.0266176,14.077105295652736,8.411832675758411,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.806791076427947,14.883896372080683,"POLYGON ((-74.02682878853321 40.64502407979752, -74.02495812945445 40.64170053022324, -74.02665790136201 40.637237736978136, -74.02836567094668 40.639507258060995, -74.02743179041924 40.64561250200921, -74.02682878853321 40.64502407979752))",-0.691831920106328
1999000,3,3.0,2739.0,40.6281691,-74.0297598,14.508157613482537,7.915348169263078,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,0.346677967735896,14.16147964574664,"POLYGON ((-74.03180740357921 40.62969388992963, -74.02843549361613 40.62854037184551, -74.02796821253915 40.627819946125186, -74.02796630756383 40.62781634833224, -74.02821201374186 40.62676577722919, -74.03075831090726 40.62675971461689, -74.0327692258988 40.629116544733265, -74.03180740357921 40.62969388992963))",0.5201439819227655
549000,3,1.0,1200.0,40.6358323,-74.0291372,13.215853720491667,7.090076835776092,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,0.056027126562737,13.15982659392893,"POLYGON ((-74.03000244272168 40.63505992179894, -74.03058815392735 40.636715605228105, -74.0292320450684 40.63745263119108, -74.02744071064706 40.63517996134634, -74.02794458502218 40.63463062081034, -74.02840531004509 40.634348973752594, -74.03000244272168 40.63505992179894))",-0.009347713389465238
1699000,6,2.0,2184.207862,40.629645,-74.0292549,14.34555040065407,7.689008507244378,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,0.459695568151577,13.885854832502492,"POLYGON ((-74.03104879654396 40.630559315203854, -74.02843173802866 40.631384752022754, -74.02835821745266 40.631344770051484, -74.02843549361613 40.62854037184551, -74.03180740357921 40.62969388992963, -74.03104879654396 40.630559315203854))",0.5689876792047066
979000,3,2.0,1272.0,40.6295982,-74.0275565,13.794286921512647,7.148345743900068,Brooklyn,Condo for sale,BROOKLYN,CONDO_COOP,0.455016173923633,13.339270747589014,"POLYGON ((-74.02843549361613 40.62854037184551, -74.02835821745266 40.631344770051484, -74.0268359079329 40.631283532570585, -74.02796821253915 40.627819946125186, -74.02843549361613 40.62854037184551))",-0.05179191215184703
2375000,9,5.0,4164.0,40.6253551,-74.0297531,14.68050799545088,8.33423142973486,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.012881042925629,14.693389038376507,"POLYGON ((-74.03075831090726 40.62675971461689, -74.02821201374186 40.62676577722919, -74.02787551289155 40.62616294495412, -74.0276002948145 40.62461234533525, -74.02766091062557 40.624019702186054, -74.0313905245258 40.624238165546814, -74.03075831090726 40.62675971461689))",0.13103841566468682
1499000,6,2.0,3144.0,40.629498,-74.02725,14.220308777084735,8.053251153549096,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,0.126011385966862,14.094297391117873,"POLYGON ((-74.02796821253915 40.627819946125186, -74.0268359079329 40.631283532570585, -74.0268017031561 40.63128517130879, -74.02570682411024 40.62944803484354, -74.02746404373666 40.62805984483155, -74.02796630756383 40.62781634833224, -74.02796821253915 40.627819946125186))",0.2982823422296982
2100000,20,8.0,7200.0,40.6330213,-74.0274188,14.557447902693651,8.881836305004146,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.887612153277706,15.445060055971357,"POLYGON ((-74.02840531004509 40.634348973752594, -74.02794458502218 40.63463062081034, -74.02615647153002 40.631992241802045, -74.0268017031561 40.63128517130879, -74.0268359079329 40.631283532570585, -74.02835821745266 40.631344770051484, -74.02843173802866 40.631384752022754, -74.02885250200367 40.633036861252315, -74.02840531004509 40.634348973752594))",-0.5350326334474661
399000,1,1.0,577.0,40.6373585,-74.0272224,12.896716695872,6.3578422665081,Brooklyn,Condo for sale,BROOKLYN,CONDO_COOP,0.155920791164357,12.740795904707642,"POLYGON ((-74.02836567094668 40.639507258060995, -74.02665790136201 40.637237736978136, -74.02605290742868 40.63558570741317, -74.02613281855649 40.635573596554245, -74.02864763823708 40.63862062847206, -74.02836567094668 40.639507258060995))",-0.06874323740505045
539000,2,1.0,708.0,40.633546,-74.0266446,13.197470849891134,6.56244409369372,Brooklyn,Condo for sale,BROOKLYN,CONDO_COOP,0.339588907102508,12.857881942788627,"POLYGON ((-74.02613281855649 40.635573596554245, -74.02605290742868 40.63558570741317, -74.02451787616356 40.63546001134935, -74.02535240931466 40.63247407539652, -74.02615647153002 40.631992241802045, -74.02794458502218 40.63463062081034, -74.02744071064706 40.63517996134634, -74.02613281855649 40.635573596554245))",0.2587073291290183
1049000,3,1.0,1683.0,40.6249039,-74.0253417,13.863347887378437,7.428333194190806,Kings County,House for sale,BROOKLYN,HOUSE,0.076030948570743,13.787316938807693,"POLYGON ((-74.0276002948145 40.62461234533525, -74.02394843110905 40.62618207030291, -74.02320982361917 40.62606358535141, -74.02407743510926 40.62169988009806, -74.02736536366884 40.62333532353994, -74.02766091062557 40.624019702186054, -74.0276002948145 40.62461234533525))",0.013031417770947906
1200000,3,2.373860857968437,2184.207862,40.6260506,-74.0258346,13.997832114758229,7.689008507244378,Kings County,Townhouse for sale,BROOKLYN,HOUSE,-0.13937936142931,14.137211476187538,"POLYGON ((-74.02787551289155 40.62616294495412, -74.02528404453192 40.62690382490957, -74.02394843110905 40.62618207030291, -74.0276002948145 40.62461234533525, -74.02787551289155 40.62616294495412))",-0.0038289906837027654
335000,1,1.0,756.0,40.6273371,-74.0262024,12.721885810807205,6.628041376179534,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.17353502408611,12.895420834893317,"POLYGON ((-74.02796630756383 40.62781634833224, -74.02746404373666 40.62805984483155, -74.02548371087073 40.62744068040098, -74.02528404453192 40.62690382490957, -74.02787551289155 40.62616294495412, -74.02821201374186 40.62676577722919, -74.02796630756383 40.62781634833224))",-0.580947570531866
229000,1,1.0,650.0,40.6308291,-74.0250165,12.341477282536376,6.476972362889684,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.467492358414935,12.80896964095131,"POLYGON ((-74.02615647153002 40.631992241802045, -74.02535240931466 40.63247407539652, -74.02290136929979 40.63075746627635, -74.02243679381884 40.630095990967405, -74.02255747097286 40.62944557058903, -74.02531458897252 40.629312645341805, -74.02570682411024 40.62944803484354, -74.0268017031561 40.63128517130879, -74.02615647153002 40.631992241802045))",-0.7005070205137434
1398000,9,6.0,4440.0,40.6376945,-74.0263049,14.150553201775892,8.398409655426272,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.725661673558697,14.87621487533459,"POLYGON ((-74.02665790136201 40.637237736978136, -74.02495812945445 40.64170053022324, -74.02234875048147 40.63746595529719, -74.02308467309894 40.63621554739377, -74.02309319881032 40.63620852694296, -74.02451787616356 40.63546001134935, -74.02605290742868 40.63558570741317, -74.02665790136201 40.637237736978136))",-0.4589135189503487
599000,3,1.0,1200.0,40.6279352,-74.0260154,13.303016877097589,7.090076835776092,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,0.143190283168659,13.15982659392893,"POLYGON ((-74.02570682411024 40.62944803484354, -74.02531458897252 40.629312645341805, -74.02548371087073 40.62744068040098, -74.02746404373666 40.62805984483155, -74.02570682411024 40.62944803484354))",0.12301176268153048
1195000,14,6.0,5100.0,40.6411025,-74.0207743,13.993656743347747,8.536995818712418,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.961865853795691,14.955522597143437,"POLYGON ((-74.02682878853321 40.64502407979752, -74.01836842727697 40.64250136022769, -74.02162331215533 40.63752265629547, -74.02234875048147 40.63746595529719, -74.02495812945445 40.64170053022324, -74.02682878853321 40.64502407979752))",-0.7557826317263427
189000,3,1.0,300.0,40.6327714,-74.022251,12.14950229404178,5.703782474656202,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.21699944746401,12.36650174150579,"POLYGON ((-74.02308467309894 40.63621554739377, -74.02084420201561 40.63285084824532, -74.02091115842677 40.63185496085691, -74.02127206549396 40.63108847608071, -74.02243679381884 40.630095990967405, -74.02290136929979 40.63075746627635, -74.02309319881032 40.63620852694296, -74.02308467309894 40.63621554739377))",-0.41798702585230163
2499000,7,8.0,3700.0,40.6278319,-74.024872,14.73140120981709,8.216088098632316,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.332675836785143,15.064077046602232,"POLYGON ((-74.02528404453192 40.62690382490957, -74.02548371087073 40.62744068040098, -74.02531458897252 40.629312645341805, -74.02255747097286 40.62944557058903, -74.02187731707322 40.62772881238717, -74.02190588594428 40.627200932351336, -74.02320982361917 40.62606358535141, -74.02394843110905 40.62618207030291, -74.02528404453192 40.62690382490957))",-0.019993622935263577
280000,1,1.0,1000.0,40.6241766,-74.0216837,12.542544882151386,6.907755278982138,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.51294584618239,13.055490728333776,"POLYGON ((-74.02190588594428 40.627200932351336, -74.01911187371496 40.624857115458866, -74.01933185014047 40.62429915617043, -74.02364668482728 40.62097657673615, -74.02407743510926 40.62169988009806, -74.02320982361917 40.62606358535141, -74.02190588594428 40.627200932351336))",-0.8682669612608147
1880000,7,2.0,3240.0,40.6327207,-74.0236917,14.446782334806132,8.083328608786376,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,0.335272731472303,14.111509603333827,"POLYGON ((-74.02451787616356 40.63546001134935, -74.02309319881032 40.63620852694296, -74.02290136929979 40.63075746627635, -74.02535240931466 40.63247407539652, -74.02451787616356 40.63546001134935))",0.8259452405219192
2925000,3,4.0,5170.0,40.6298549,-74.0197658,14.888805038648094,8.550627967502477,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,0.217679305160377,14.671125733487717,"POLYGON ((-74.02243679381884 40.630095990967405, -74.02127206549396 40.63108847608071, -74.01913870548047 40.63051824136884, -74.01814914736447 40.62912171301808, -74.02187731707322 40.62772881238717, -74.02255747097286 40.62944557058903, -74.02243679381884 40.630095990967405))",0.3705167514219259
679000,2,2.0,879.0,40.6341182,-74.0202284,13.428376406540831,6.778784897685178,Brooklyn,Condo for sale,BROOKLYN,CONDO_COOP,0.300591626151423,13.127784780389408,"POLYGON ((-74.02308467309894 40.63621554739377, -74.02234875048147 40.63746595529719, -74.02162331215533 40.63752265629547, -74.01509298196665 40.63572833236391, -74.02084420201561 40.63285084824532, -74.02308467309894 40.63621554739377))",0.38125893770196634
1089000,4,2.0,1720.0,40.6275081,-74.018889,13.900770401915098,7.4500795698075,Kings County,House for sale,BROOKLYN,HOUSE,-0.045090199629486,13.945860601544585,"POLYGON ((-74.02187731707322 40.62772881238717, -74.01814914736447 40.62912171301808, -74.01384227993783 40.62837798594834, -74.01400280537527 40.62799512092971, -74.01676152986472 40.62542875206043, -74.01911187371496 40.624857115458866, -74.02190588594428 40.627200932351336, -74.02187731707322 40.62772881238717))",0.10222178047732919
279000,1,1.0,600.0,40.6220567,-74.0200513,12.538967060803502,6.396929655216146,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.224197106913858,12.76316416771736,"POLYGON ((-74.02364668482728 40.62097657673615, -74.01933185014047 40.62429915617043, -74.01860656834185 40.621181860847244, -74.02126304562968 40.618527902198444, -74.02353473490905 40.62033505723357, -74.02364668482728 40.62097657673615))",-0.552515197763354
999999,1,2.0,807.0,40.7055917,-74.0172159,13.815509557963772,6.69332366826995,New York,Condo for sale,MANHATTAN,CONDO_COOP,0.070786690742455,13.744722867221316,"POLYGON ((-74.06437140503891 40.69259354755048, -74.01863338846486 40.70662832909629, -74.0165853262078 40.70616188638803, -74.0164298473978 40.70593398291798, -74.0149743054438 40.70198775413283, -74.01632109556583 40.69250010813609, -74.02089271518193 40.69111807741511, -74.06024219553001 40.68773547303274, -74.06437140503891 40.69259354755048))",0.5180802649638301
999999,3,2.0,1880.0,40.6325838,-74.0194607,13.815509557963772,7.539027055823996,Kings County,Contingent,BROOKLYN,OTHER,0.205276373863542,13.61023318410023,"POLYGON ((-74.01509298196665 40.63572833236391, -74.01476487617711 40.635692735505046, -74.01468722969504 40.635602123031994, -74.01428874760813 40.63487151101327, -74.01836255351905 40.63209190451236, -74.02091115842677 40.63185496085691, -74.02084420201561 40.63285084824532, -74.01509298196665 40.63572833236391))",0.27810608342120546
350000,2,1.0,2184.207862,40.6397364,-74.0186847,12.765688433465597,7.689008507244378,Brooklyn,Co-op for sale,BROOKLYN,CONDO_COOP,-0.73688454478483,13.502572978250427,"POLYGON ((-74.02162331215533 40.63752265629547, -74.01836842727697 40.64250136022769, -74.01570343152387 40.6429734799779, -74.01539581835112 40.64275764508913, -74.01482390091763 40.63947321130708, -74.01476487617711 40.635692735505046, -74.01509298196665 40.63572833236391, -74.02162331215533 40.63752265629547))",-1.0045741512427782
888000,3,2.0,1700.0,40.6226046,-74.0176964,13.696727021974308,7.438383530044308,Brooklyn,Condo for sale,BROOKLYN,CONDO_COOP,0.191478405367537,13.50524861660677,"POLYGON ((-74.01933185014047 40.62429915617043, -74.01911187371496 40.624857115458866, -74.01676152986472 40.62542875206043, -74.01600005735881 40.62149135175946, -74.01626063108625 40.62115184449704, -74.01860656834185 40.621181860847244, -74.01933185014047 40.62429915617043))",0.014011647629891308
1998000,6,3.0,3192.0,40.631406,-74.0193512,14.507657238190635,8.0684029585697,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,0.258590012529698,14.249067225660937,"POLYGON ((-74.02127206549396 40.63108847608071, -74.02091115842677 40.63185496085691, -74.01836255351905 40.63209190451236, -74.01913870548047 40.63051824136884, -74.02127206549396 40.63108847608071))",0.36023670987006307
610000,1,1.0,673.0,40.7082816,-74.0180413,13.321214236149494,6.511745329644728,New York,Condo for sale,MANHATTAN,CONDO_COOP,-0.173499063241144,13.494713299390638,"POLYGON ((-74.08592337511774 40.71651967217053, -74.01723307981023 40.70900906744328, -74.01722446839577 40.70900320633569, -74.01702655675574 40.707996191761545, -74.01863338846486 40.70662832909629, -74.06437140503891 40.69259354755048, -74.08592337511774 40.71651967217053))",0.17610280289667624
1108900,6,2.0,2664.0,40.63089,-74.018305,13.918879090941306,7.88758403166028,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.080613150051278,13.999492240992584,"POLYGON ((-74.01428874760813 40.63487151101327, -74.01377501672461 40.63423831288579, -74.01191393009032 40.63148221113167, -74.01262481675431 40.62971482247481, -74.01384227993783 40.62837798594834, -74.01814914736447 40.62912171301808, -74.01913870548047 40.63051824136884, -74.01836255351905 40.63209190451236, -74.01428874760813 40.63487151101327))",-0.24176035145367436
1100000,4,3.0,1400.0,40.6231568,-74.0148411,13.9108207377686,7.24422751560335,Kings County,House for sale,BROOKLYN,HOUSE,-0.063337385568111,13.97415812333671,"POLYGON ((-74.01400280537527 40.62799512092971, -74.01285280652775 40.62354589104753, -74.01292486648458 40.62275517081289, -74.014677278678 40.62164708371011, -74.01600005735881 40.62149135175946, -74.01676152986472 40.62542875206043, -74.01400280537527 40.62799512092971))",0.018722827101817857
1649000,7,2.0,3162.0,40.6398568,-74.0109732,14.315679601541737,8.058960017769419,Kings County,Pending,BROOKLYN,OTHER,0.407908064928792,13.907771536612945,"POLYGON ((-74.01482390091763 40.63947321130708, -74.00949366474015 40.64086880218377, -74.00947015641913 40.640857879737126, -74.00961271419769 40.63941166174796, -74.01468722969504 40.635602123031994, -74.01476487617711 40.635692735505046, -74.01482390091763 40.63947321130708))",0.21158900379115314
3999000,3,2.373860857968437,3428.0,40.6201406,-74.014486,15.201554887828957,8.13973227971767,Kings County,House for sale,BROOKLYN,HOUSE,0.806410911654821,14.395143976174136,"POLYGON ((-74.01600005735881 40.62149135175946, -74.014677278678 40.62164708371011, -74.01330929137893 40.61952662645687, -74.01378903843724 40.61870467466612, -74.01603174828048 40.61931359231153, -74.01626063108625 40.62115184449704, -74.01600005735881 40.62149135175946))",0.6806173284203713
6998000,4,4.0,3000.0,40.7227325,-74.0101225,15.76113495190977,8.006367567650246,New York,Condo for sale,MANHATTAN,CONDO_COOP,0.972807718177544,14.788327233732227,"POLYGON ((-74.02333747155127 40.72720269186116, -74.01704359744845 40.72718594604056, -74.01343443081593 40.725991835835295, -74.01000996189926 40.72371338008848, -74.0095108638003 40.72214073096408, -74.0096315125658 40.722066237635694, -74.02028706789135 40.72476412465566, -74.02333747155127 40.72720269186116))",0.4021322787034963
2000000,3,2.0,2000.0,40.7086444,-74.0161953,14.50865773852422,7.600902459542082,Manhattan,Condo for sale,MANHATTAN,CONDO_COOP,0.244561186433629,14.264096552090592,"POLYGON ((-74.0169030542416 40.70915596750842, -74.01506062847301 40.709298347186746, -74.01494535734517 40.70880856022474, -74.01534132508039 40.707710583375814, -74.01604870957755 40.70758584775254, -74.01702655675574 40.707996191761545, -74.01722446839577 40.70900320633569, -74.0169030542416 40.70915596750842))",0.7252245024053005
650000,1,1.0,776.0,40.7100278,-74.0168528,13.38472764187182,6.65415252018322,New York,Condo for sale,MANHATTAN,CONDO_COOP,-0.191480011522161,13.57620765339398,"POLYGON ((-74.01722446839577 40.70900320633569, -74.01723307981023 40.70900906744328, -74.01774122200736 40.71285317455798, -74.0153918400972 40.71250281405105, -74.0169030542416 40.70915596750842, -74.01722446839577 40.70900320633569))",0.1413276195698573
2288000,4,3.0,1788.0,40.6197363,-74.0177331,14.643188631481824,7.48885295573346,Kings County,Pending,BROOKLYN,OTHER,0.915569205735665,13.72761942574616,"POLYGON ((-74.01646475061806 40.6187228451837, -74.02073474580747 40.61741640757785, -74.02126304562968 40.618527902198444, -74.01860656834185 40.621181860847244, -74.01626063108625 40.62115184449704, -74.01603174828048 40.61931359231153, -74.01646475061806 40.6187228451837))",0.6169214297821445
4800000,6,2.373860857968437,3958.0,40.6178184,-74.0151165,15.38412647587812,8.283494126162513,Kings County,Pending,BROOKLYN,OTHER,1.293241691454661,14.090884784423459,"POLYGON ((-74.01603174828048 40.61931359231153, -74.01378903843724 40.61870467466612, -74.0135015000823 40.61785264974162, -74.01568043998323 40.616495364081295, -74.01646475061806 40.6187228451837, -74.01603174828048 40.61931359231153))",0.6522776313452445
3895000,3,3.0,1884.0,40.7069489,-74.0169068,15.175204237286986,7.541152455136308,New York,Condo for sale,MANHATTAN,CONDO_COOP,0.799201378469602,14.376002858817383,"POLYGON ((-74.0165853262078 40.70616188638803, -74.01863338846486 40.70662832909629, -74.01702655675574 40.707996191761545, -74.01604870957755 40.70758584775254, -74.0165853262078 40.70616188638803))",1.3281969944431853
599000,1,1.0,578.0,40.706541,-74.0158244,13.303016877097589,6.359573868672378,New York,Contingent,MANHATTAN,OTHER,-0.152004348460926,13.455021225558514,"POLYGON ((-74.01604870957755 40.70758584775254, -74.01534132508039 40.707710583375814, -74.01474885380158 40.70694474566878, -74.0164298473978 40.70593398291798, -74.0165853262078 40.70616188638803, -74.01604870957755 40.70758584775254))",0.16559182928381344
975000,2,1.0,1164.0,40.7061841,-74.0156098,13.790192749979983,7.059617628291384,New York,Condo for sale,MANHATTAN,CONDO_COOP,-0.01804754819284,13.808240298172821,"POLYGON ((-74.0164298473978 40.70593398291798, -74.01474885380158 40.70694474566878, -74.01455231281881 40.70676882628886, -74.01374703035428 40.70541276039066, -74.0149743054438 40.70198775413283, -74.0164298473978 40.70593398291798))",0.3294797552969201
629000,3,2.0,1360.0,40.6063017,-74.0157592,13.351886535682578,7.215239978730098,Brooklyn,Condo for sale,BROOKLYN,CONDO_COOP,-0.025665301740505,13.377551837423082,"POLYGON ((-74.02022929383276 40.61131337074803, -74.01702925756555 40.61166356006386, -74.01678761578994 40.61162737530373, -74.01463723998205 40.60986578724954, -74.01314326465422 40.606578289223854, -74.01358357353274 40.60548992134118, -74.01361250684282 40.605455953884565, -74.01501228500524 40.60481587270677, -74.02226071536374 40.60959546025356, -74.02022929383276 40.61131337074803))",-0.3691258051927752
570000,3,1.0,515.0,40.7097702,-74.0162823,13.253391639810731,6.244166900663736,New York,Condo for sale,MANHATTAN,CONDO_COOP,-0.088196447765961,13.341588087576692,"POLYGON ((-74.0153918400972 40.71250281405105, -74.01524365667264 40.71249704352647, -74.01450099442813 40.711866408402614, -74.01506062847301 40.709298347186746, -74.0169030542416 40.70915596750842, -74.0153918400972 40.71250281405105))",0.09417990573268253
1100000,1,1.0,726.0,40.7078844,-74.0140879,13.9108207377686,6.587550014824796,New York,Condo for sale,MANHATTAN,CONDO_COOP,0.372727228250813,13.538093509517786,"POLYGON ((-74.01534132508039 40.707710583375814, -74.01494535734517 40.70880856022474, -74.01320379045272 40.70837209201051, -74.01455231281881 40.70676882628886, -74.01474885380158 40.70694474566878, -74.01534132508039 40.707710583375814))",0.6883849398261552
1049000,2,1.0,2184.207862,40.7316025,-74.0100989,13.863347887378437,7.689008507244378,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-0.305069469985837,14.168417357364275,"POLYGON ((-74.05452416554206 40.7386173420274, -74.00997115969794 40.73318735615342, -74.00920513167107 40.72993405054663, -74.00975512214856 40.729043775432054, -74.01704359744845 40.72718594604056, -74.02333747155127 40.72720269186116, -74.05452416554206 40.7386173420274))",-0.6831390140540262
4145000,2,2.0,1593.0,40.715351,-74.0128441,15.237413346551532,7.37337430991005,New York,Condo for sale,MANHATTAN,CONDO_COOP,1.103522716659979,14.133890629891553,"POLYGON ((-74.01452909136546 40.7196618441555, -74.0132450304554 40.71916465877398, -74.01254978327925 40.718602157537795, -74.01241104802678 40.71824937582989, -74.01146852877888 40.7147738839255, -74.01444182283892 40.71451044376981, -74.01452909136546 40.7196618441555))",0.5799564668140076
1450000,2,2.0,1175.0,40.7092191,-74.0137534,14.187074114396758,7.06902342657826,New York,Condo for sale,MANHATTAN,CONDO_COOP,0.227352208245085,13.959721906151673,"POLYGON ((-74.01506062847301 40.709298347186746, -74.01450099442813 40.711866408402614, -74.01156733847428 40.711228210865194, -74.01139116867358 40.71099506792695, -74.0115021331078 40.709830945752465, -74.01263747786983 40.7084414351254, -74.01320379045272 40.70837209201051, -74.01494535734517 40.70880856022474, -74.01506062847301 40.709298347186746))",0.1474960344689905
1649000,3,2.0,2052.0,40.6164182,-74.0142443,14.315679601541737,7.62657020629066,Kings County,House for sale,BROOKLYN,HOUSE,0.268819953857367,14.04685964768437,"POLYGON ((-74.0135015000823 40.61785264974162, -74.01061194211009 40.61537185437132, -74.01678761578994 40.61162737530373, -74.01702925756555 40.61166356006386, -74.01568043998323 40.616495364081295, -74.0135015000823 40.61785264974162))",0.15632362991099108
1488000,6,2.0,2184.207862,40.624169,-74.010925,14.212943494375176,7.689008507244378,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,0.327088661872684,13.885854832502492,"POLYGON ((-74.01384227993783 40.62837798594834, -74.01262481675431 40.62971482247481, -74.00995431919702 40.626228719408985, -74.00988684932224 40.62345334066886, -74.01285280652775 40.62354589104753, -74.01400280537527 40.62799512092971, -74.01384227993783 40.62837798594834))",0.22181242358219416
899000,2,2.0,1056.0,40.603279,-74.014377,13.709038313453757,6.962243464266208,Kings County,House for sale,BROOKLYN,HOUSE,0.042348223807224,13.666690089646533,"POLYGON ((-74.01501228500524 40.60481587270677, -74.01361250684282 40.605455953884565, -74.01265531885302 40.59578491708397, -74.01392422081658 40.591147078094416, -74.01559323799282 40.590835922173284, -74.01519190651771 40.60456419863594, -74.01501228500524 40.60481587270677))",0.4695151064087387
2990000,3,2.0,1721.0,40.7074175,-74.0135328,14.91078394536687,7.45066079621154,New York,Condo for sale,MANHATTAN,CONDO_COOP,0.732665125518674,14.178118819848196,"POLYGON ((-74.01455231281881 40.70676882628886, -74.01320379045272 40.70837209201051, -74.01263747786983 40.7084414351254, -74.01256464855926 40.70683833749073, -74.01365656789945 40.70547259753527, -74.01374703035428 40.70541276039066, -74.01455231281881 40.70676882628886))",0.8486516321661004
1250000,7,4.0,2184.207862,40.6468782,-74.0136737,14.038654109278484,7.689008507244378,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.139398760086801,14.178052869365285,"POLYGON ((-74.01570343152387 40.6429734799779, -74.01683563384277 40.646535049915414, -74.01253875131285 40.64880155335055, -74.01325027129757 40.64363547053639, -74.01539581835112 40.64275764508913, -74.01570343152387 40.6429734799779))",0.11200482797403802
1768888,10,10.0,3933.0,40.6410259,-74.0112793,14.385861658531605,8.27715777243181,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-1.005361334492381,15.391222993023986,"POLYGON ((-74.01539581835112 40.64275764508913, -74.01325027129757 40.64363547053639, -74.0124022755581 40.6437391394535, -74.00949366474015 40.64086880218377, -74.01482390091763 40.63947321130708, -74.01539581835112 40.64275764508913))",-0.8689234942003929
1075000,7,3.0,2000.0,40.6489509,-74.014767,13.8878312195439,7.600902459542082,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,-0.093702807684911,13.981534027228811,"POLYGON ((-74.02797625784609 40.66016955385463, -74.01239733346924 40.64897318616824, -74.01253875131285 40.64880155335055, -74.01683563384277 40.646535049915414, -74.02797625784609 40.66016955385463))",0.0709589297092967
1275000,5,3.0,1920.0,40.6512263,-74.0131317,14.058456736574664,7.560080465021828,Kings County,Multi-family home for sale,BROOKLYN,MULTI_FAMILY,0.100283622934393,13.95817311364027,"POLYGON ((-74.02921546296332 40.66338658171899, -74.01073385354293 40.650714883132, -74.01136096408032 40.649236772622686, -74.01239733346924 40.64897318616824, -74.02797625784609 40.66016955385463, -74.03096402960706 40.663275506649995, -74.02921546296332 40.66338658171899))",0.309556532189256
1600000,4,2.0,2350.0,40.7048255,-74.0118183,14.28551418721001,7.762170607138206,New York,Co-op for sale,MANHATTAN,CONDO_COOP,-0.070870145153233,14.356384332363241,"POLYGON ((-74.0149743054438 40.70198775413283, -74.01374703035428 40.70541276039066, -74.01365656789945 40.70547259753527, -74.01061613423248 40.705392004051475, -74.01057005441612 40.70535874223801, -74.01008590337153 40.70427326657597, -74.00913976513121 40.69630874513271, -74.01287088533525 40.692882361535794, -74.01289744607452 40.69287047594433, -74.01328028312345 40.6927571135907, -74.01632109556583 40.69250010813609, -74.0149743054438 40.70198775413283))",0.04500380450679303
